subj	subj_idx	item	condition	item_mem	Bmem	Bconf
30CW	24	-16021	6	3	1	6
30CW	24	25007	5	3	1	6
30CW	24	26012	6	3	1	6
30CW	24	17013	7	2	1	6
30CW	24	19084	9	1	0	0
30CW	24	29076	9	1	0	0
30CW	24	25052	5	3	0	2
30CW	24	17035	7	2	1	1
30CW	24	17032	7	2	1	4
30CW	24	17067	7	2	1	3
30CW	24	29066	9	1	0	0
30CW	24	29040	9	1	0	0
30CW	24	29024	9	1	0	0
30CW	24	19041	9	2	0	0
30CW	24	28068	8	2	1	5
30CW	24	29042	9	1	0	0
30CW	24	26056	6	3	1	6
30CW	24	25072	5	2	1	2
30CW	24	19048	9	1	0	0
30CW	24	28030	8	2	1	2
30CW	24	27039	7	2	0	2
30CW	24	25001	5	3	1	6
30CW	24	-15017	5	3	1	6
30CW	24	-15027	5	3	0	2
30CW	24	29063	9	1	0	0
30CW	24	29032	9	1	0	0
30CW	24	28046	8	2	1	6
30CW	24	-15009	5	3	1	5
30CW	24	17044	7	2	0	2
30CW	24	19047	9	1	0	0
30CW	24	27053	7	2	1	5
30CW	24	-16041	6	3	1	6
30CW	24	-16024	6	3	1	1
30CW	24	19044	9	1	0	0
30CW	24	19024	9	1	0	0
30CW	24	19066	9	2	0	0
30CW	24	25033	5	3	1	6
30CW	24	18061	8	2	0	1
30CW	24	19009	9	1	0	0
30CW	24	-15034	5	2	1	2
30CW	24	17057	7	2	1	6
30CW	24	26022	6	3	1	1
30CW	24	29020	9	1	0	0
30CW	24	27038	7	1	1	6
30CW	24	18051	8	1	1	6
30CW	24	26032	6	3	1	3
30CW	24	17059	7	1	1	6
30CW	24	29065	9	1	0	0
30CW	24	-15015	5	3	1	1
30CW	24	25028	5	3	1	2
30CW	24	29074	9	1	0	0
30CW	24	19036	9	1	0	0
30CW	24	28058	8	2	1	5
30CW	24	19035	9	3	0	0
30CW	24	17038	7	1	1	6
30CW	24	-16020	6	3	1	6
30CW	24	17053	7	2	1	6
30CW	24	25014	5	1	1	6
30CW	24	-16007	6	3	1	6
30CW	24	25019	5	2	0	1
30CW	24	28042	8	1	0	4
30CW	24	18066	8	2	1	6
30CW	24	28003	8	2	1	5
30CW	24	-16011	6	2	1	4
30CW	24	19087	9	2	0	0
30CW	24	28035	8	2	1	1
30CW	24	27016	7	3	1	6
30CW	24	29075	9	1	0	0
30CW	24	25005	5	3	0	2
30CW	24	25018	5	2	1	6
30CW	24	18029	8	3	1	6
30CW	24	19029	9	1	0	0
30CW	24	27010	7	1	1	5
30CW	24	29080	9	2	0	0
30CW	24	19026	9	1	0	0
30CW	24	19072	9	1	0	0
30CW	24	-16071	6	1	1	4
30CW	24	26065	6	3	1	6
34JM	25	29053	9	1	0	0
34JM	25	-16037	6	3	0	6
34JM	25	19055	9	1	0	0
34JM	25	-16024	6	3	1	6
34JM	25	29081	9	2	0	0
34JM	25	-15056	5	3	1	4
34JM	25	18020	8	3	1	6
34JM	25	25052	5	3	1	4
34JM	25	29090	9	2	0	0
34JM	25	17035	7	2	0	6
34JM	25	18058	8	2	1	6
34JM	25	28058	8	2	0	1
34JM	25	-15005	5	3	1	4
34JM	25	19044	9	1	0	0
34JM	25	26048	6	3	0	6
34JM	25	27040	7	2	0	5
34JM	25	-15031	5	3	1	6
34JM	25	26009	6	1	1	5
34JM	25	27013	7	2	1	6
34JM	25	28036	8	3	0	4
34JM	25	26054	6	2	1	4
34JM	25	-15052	5	3	0	6
34JM	25	29022	9	2	0	0
34JM	25	29033	9	1	0	0
34JM	25	27068	7	3	0	4
34JM	25	28020	8	3	0	6
34JM	25	19028	9	2	0	0
34JM	25	27004	7	1	0	6
34JM	25	29082	9	1	0	0
34JM	25	-15004	5	3	0	5
34JM	25	19079	9	1	0	0
34JM	25	-16042	6	3	0	4
34JM	25	29060	9	1	0	0
34JM	25	17060	7	2	0	6
34JM	25	18007	8	2	0	1
34JM	25	29030	9	3	0	0
34JM	25	19024	9	2	0	0
34JM	25	29040	9	1	0	0
34JM	25	-15053	5	3	1	6
34JM	25	-16048	6	3	0	5
34JM	25	18012	8	2	0	1
34JM	25	25045	5	3	0	4
34JM	25	-15071	5	3	0	5
34JM	25	29036	9	1	0	0
34JM	25	28021	8	2	1	5
34JM	25	-16044	6	2	0	6
34JM	25	29007	9	1	0	0
34JM	25	26024	6	1	0	4
34JM	25	17033	7	1	0	6
34JM	25	27042	7	2	1	2
34JM	25	29035	9	2	0	0
34JM	25	27071	7	1	1	4
34JM	25	29011	9	1	0	0
34JM	25	18028	8	3	0	5
34JM	25	19089	9	1	0	0
34JM	25	27062	7	2	0	3
34JM	25	27064	7	2	0	6
34JM	25	-15065	5	3	0	4
34JM	25	27025	7	2	0	6
34JM	25	29066	9	1	0	0
34JM	25	17046	7	2	0	6
34JM	25	-15040	5	2	0	5
34JM	25	28056	8	1	1	6
34JM	25	-15068	5	3	1	5
34JM	25	27006	7	2	1	6
34JM	25	19090	9	1	0	0
34JM	25	-16061	6	3	1	3
34JM	25	28059	8	3	0	4
34JM	25	28015	8	3	1	3
34JM	25	-16018	6	3	1	4
34JM	25	18015	8	1	0	4
34JM	25	-15010	5	3	1	6
34JM	25	-16070	6	3	0	5
34JM	25	27065	7	3	0	4
34JM	25	-16014	6	3	0	6
34JM	25	19071	9	0	0	0
34JM	25	19029	9	0	0	0
34JM	25	17050	7	2	0	6
34JM	25	19037	9	3	0	0
34JM	25	28029	8	1	0	5
34JM	25	28011	8	1	0	5
34JM	25	18030	8	2	1	6
34JM	25	19053	9	1	0	0
34JM	25	19026	9	1	0	0
34JM	25	19005	9	1	0	0
34JM	25	25002	5	3	0	3
34JM	25	26028	6	3	0	3
34JM	25	28007	8	3	1	6
34JM	25	19039	9	1	0	0
34JM	25	17063	7	2	0	6
34JM	25	18001	8	3	1	6
34JM	25	26032	6	3	0	6
34JM	25	26018	6	1	1	6
34JM	25	25044	5	3	0	5
34JM	25	27038	7	1	0	4
34JM	25	25033	5	1	0	6
34JM	25	19061	9	1	0	0
34JM	25	-15022	5	3	0	5
34JM	25	19018	9	1	0	0
34JM	25	29008	9	1	0	0
34JM	25	26049	6	3	0	3
34JM	25	19076	9	1	0	0
34JM	25	29083	9	1	0	0
34JM	25	25070	5	2	0	6
34JM	25	19063	9	1	0	0
34JM	25	29050	9	2	0	0
34JM	25	29077	9	1	0	0
34JM	25	-16025	6	3	1	6
36NT	26	19078	9	1	0	0
36NT	26	-16013	6	3	1	6
36NT	26	28025	8	2	1	6
36NT	26	25003	5	3	1	2
36NT	26	25059	5	3	1	4
36NT	26	-15011	5	3	1	4
36NT	26	28044	8	3	1	2
36NT	26	-15037	5	2	0	4
36NT	26	25066	5	3	0	1
36NT	26	29041	9	1	0	0
36NT	26	28055	8	3	0	6
36NT	26	27012	7	2	0	3
36NT	26	28015	8	2	1	2
36NT	26	26013	6	2	1	6
36NT	26	19080	9	1	0	0
36NT	26	28064	8	2	1	5
36NT	26	19045	9	2	0	0
36NT	26	18070	8	3	1	6
36NT	26	29012	9	3	0	0
36NT	26	19087	9	3	0	0
36NT	26	19043	9	2	0	0
36NT	26	27022	7	2	0	3
36NT	26	18009	8	2	1	2
36NT	26	-16058	6	3	1	4
36NT	26	26053	6	2	1	3
36NT	26	29070	9	1	0	0
36NT	26	27007	7	2	1	4
36NT	26	17005	7	2	1	4
36NT	26	-15022	5	3	1	3
36NT	26	19056	9	1	0	0
36NT	26	27052	7	2	1	4
36NT	26	26009	6	3	1	6
36NT	26	19059	9	2	0	0
36NT	26	28072	8	2	1	6
36NT	26	17007	7	3	0	3
36NT	26	29078	9	2	0	0
36NT	26	27027	7	1	1	5
36NT	26	25035	5	3	1	5
36NT	26	29023	9	1	0	0
36NT	26	19075	9	1	0	0
36NT	26	-16018	6	3	0	5
36NT	26	19084	9	1	0	0
36NT	26	-16024	6	3	0	4
36NT	26	29040	9	1	0	0
36NT	26	27070	7	1	1	6
36NT	26	-16056	6	3	1	6
36NT	26	29031	9	2	0	0
36NT	26	29071	9	1	0	0
36NT	26	-15068	5	3	1	5
36NT	26	25068	5	3	0	2
36NT	26	18046	8	3	1	6
36NT	26	27057	7	2	1	1
36NT	26	26037	6	3	1	6
36NT	26	19064	9	1	0	0
36NT	26	29013	9	1	0	0
36NT	26	-15064	5	3	0	3
36NT	26	18043	8	2	1	6
36NT	26	19065	9	1	0	0
36NT	26	28031	8	1	1	5
36NT	26	25050	5	3	1	6
36NT	26	17035	7	3	1	3
36NT	26	25046	5	3	1	1
36NT	26	17061	7	3	1	6
36NT	26	-16029	6	3	1	1
36NT	26	18026	8	3	0	2
36NT	26	-16059	6	2	0	5
36NT	26	19082	9	3	0	0
36NT	26	28042	8	3	0	2
36NT	26	19061	9	1	0	0
36NT	26	18015	8	2	1	1
36NT	26	26019	6	3	1	5
36NT	26	29030	9	1	0	0
36NT	26	-15053	5	3	1	4
36NT	26	29008	9	1	0	0
36NT	26	26061	6	2	1	5
36NT	26	29080	9	2	0	0
36NT	26	29027	9	1	0	0
36NT	26	17034	7	2	1	6
36NT	26	25017	5	3	1	2
36NT	26	19072	9	1	0	0
36NT	26	19014	9	1	0	0
36NT	26	28023	8	3	1	6
36NT	26	27001	7	3	0	5
36NT	26	29049	9	1	0	0
36NT	26	26033	6	3	1	6
36NT	26	-16072	6	3	1	6
36NT	26	-15051	5	3	1	3
36NT	26	19009	9	1	0	0
36NT	26	29005	9	1	0	0
36NT	26	19011	9	1	0	0
36NT	26	27048	7	3	0	3
36NT	26	27039	7	3	0	2
36NT	26	-16028	6	3	1	6
36NT	26	28006	8	2	1	6
36NT	26	-15019	5	3	1	6
36NT	26	26030	6	3	1	6
36NT	26	19049	9	1	0	0
36NT	26	17002	7	1	1	6
36NT	26	-15040	5	3	1	6
36NT	26	17066	7	3	0	4
36NT	26	17031	7	1	1	4
36NT	26	29026	9	1	0	0
36NT	26	-15049	5	1	0	2
36NT	26	-16042	6	2	1	2
36NT	26	29021	9	1	0	0
36NT	26	29017	9	3	0	0
36NT	26	18004	8	2	0	3
36NT	26	18047	8	2	1	5
37CJ	27	19089	9	1	0	0
37CJ	27	25058	5	1	0	2
37CJ	27	-16066	6	1	0	3
37CJ	27	25020	5	2	0	2
37CJ	27	19063	9	2	0	0
37CJ	27	26063	6	3	0	1
37CJ	27	25037	5	3	1	1
37CJ	27	18043	8	2	0	2
37CJ	27	-16041	6	3	1	2
37CJ	27	17047	7	1	0	2
37CJ	27	18029	8	2	0	5
37CJ	27	19003	9	1	0	0
37CJ	27	29079	9	1	0	0
37CJ	27	26004	6	3	0	1
37CJ	27	25015	5	2	0	1
37CJ	27	19034	9	2	0	0
37CJ	27	29035	9	1	0	0
37CJ	27	19080	9	1	0	0
37CJ	27	28024	8	2	1	3
37CJ	27	17050	7	2	0	3
37CJ	27	29030	9	1	0	0
37CJ	27	28022	8	2	0	1
37CJ	27	-16061	6	1	0	2
37CJ	27	17070	7	2	0	3
37CJ	27	29061	9	1	0	0
37CJ	27	25049	5	2	1	2
37CJ	27	-15028	5	2	0	1
37CJ	27	29033	9	1	0	0
37CJ	27	-16012	6	1	0	1
37CJ	27	18055	8	1	1	3
37CJ	27	19025	9	1	0	0
37CJ	27	26026	6	2	1	1
37CJ	27	29087	9	1	0	0
37CJ	27	26031	6	2	1	4
37CJ	27	29049	9	1	0	0
37CJ	27	19085	9	1	0	0
37CJ	27	-16015	6	3	1	2
37CJ	27	19033	9	1	0	0
37CJ	27	28041	8	2	0	3
37CJ	27	29026	9	1	0	0
37CJ	27	19086	9	3	0	0
37CJ	27	25066	5	3	1	5
37CJ	27	17046	7	3	1	3
37CJ	27	27013	7	1	1	3
37CJ	27	17001	7	3	0	2
37CJ	27	27053	7	1	0	3
37CJ	27	29073	9	1	0	0
37CJ	27	25011	5	1	1	4
37CJ	27	17035	7	3	0	1
37CJ	27	27052	7	1	0	2
37CJ	27	18024	8	1	0	4
37CJ	27	18013	8	1	0	2
37CJ	27	-15025	5	1	0	1
37CJ	27	28029	8	1	1	1
37CJ	27	29081	9	0	0	0
37CJ	27	25067	5	3	0	2
37CJ	27	27047	7	1	0	1
37CJ	27	29084	9	1	0	0
37CJ	27	18064	8	2	1	2
37CJ	27	26046	6	3	0	2
37CJ	27	-15022	5	1	0	1
37CJ	27	28006	8	1	1	2
37CJ	27	19004	9	2	0	0
37CJ	27	28069	8	1	1	2
37CJ	27	26009	6	3	0	3
37CJ	27	29042	9	1	0	0
37CJ	27	19011	9	1	0	0
37CJ	27	29020	9	1	0	0
37CJ	27	26055	6	2	0	1
37CJ	27	19043	9	3	0	0
37CJ	27	25060	5	2	1	1
37CJ	27	17060	7	2	0	1
37CJ	27	-16005	6	3	1	2
37CJ	27	-15031	5	2	0	2
37CJ	27	17007	7	1	1	2
37CJ	27	-15072	5	2	0	2
37CJ	27	27033	7	1	0	2
37CJ	27	29041	9	2	0	0
37CJ	27	19005	9	1	0	0
37CJ	27	-15020	5	2	0	3
37CJ	27	-15018	5	3	0	4
37CJ	27	-15037	5	1	1	5
37CJ	27	28071	8	1	0	3
37CJ	27	29055	9	1	0	0
37CJ	27	-16053	6	0	1	1
37CJ	27	29044	9	1	0	0
37CJ	27	19047	9	1	0	0
37CJ	27	19051	9	1	0	0
37CJ	27	-16034	6	3	0	2
37CJ	27	26062	6	2	0	2
37CJ	27	27028	7	3	0	1
37CJ	27	29034	9	1	0	0
37CJ	27	-15039	5	1	0	2
37CJ	27	18058	8	3	0	4
37CJ	27	19057	9	2	0	0
37CJ	27	17003	7	0	1	1
37CJ	27	27043	7	1	0	2
37CJ	27	28035	8	3	0	2
37CJ	27	29003	9	1	0	0
37CJ	27	19059	9	1	0	0
37CJ	27	19060	9	1	0	0
37CJ	27	18067	8	1	0	1
37CJ	27	27018	7	3	0	2
37CJ	27	27040	7	3	0	1
37CJ	27	26007	6	1	0	2
37CJ	27	-16051	6	3	0	1
37CJ	27	18009	8	2	0	3
37CJ	27	28001	8	1	1	3
38TW	28	29015	9	1	0	0
38TW	28	25036	5	2	1	6
38TW	28	17063	7	1	0	5
38TW	28	19018	9	1	0	0
38TW	28	29078	9	2	0	0
38TW	28	29025	9	1	0	0
38TW	28	27033	7	1	0	3
38TW	28	28064	8	2	1	5
38TW	28	19010	9	1	0	0
38TW	28	19022	9	1	0	0
38TW	28	25026	5	1	0	1
38TW	28	28014	8	2	1	6
38TW	28	-15018	5	3	1	6
38TW	28	19003	9	1	0	0
38TW	28	-15042	5	2	1	2
38TW	28	18038	8	2	0	3
38TW	28	18057	8	3	0	1
38TW	28	29018	9	2	0	0
38TW	28	17051	7	3	0	3
38TW	28	17068	7	1	1	3
38TW	28	19068	9	1	0	0
38TW	28	25024	5	3	0	6
38TW	28	29086	9	1	0	0
38TW	28	26054	6	1	0	1
38TW	28	26059	6	3	0	5
38TW	28	19071	9	1	0	0
38TW	28	27038	7	1	0	2
38TW	28	19005	9	1	0	0
38TW	28	19026	9	1	0	0
38TW	28	-16053	6	3	0	5
38TW	28	29059	9	1	0	0
38TW	28	18016	8	3	0	2
38TW	28	-16059	6	1	0	0
38TW	28	28045	8	2	0	6
38TW	28	29040	9	1	0	0
38TW	28	18012	8	1	0	5
38TW	28	26003	6	1	1	4
38TW	28	18021	8	1	0	2
38TW	28	29032	9	1	0	0
38TW	28	29074	9	1	0	0
38TW	28	17026	7	3	0	2
38TW	28	-15029	5	2	0	2
38TW	28	27027	7	1	0	2
38TW	28	26065	6	3	1	5
38TW	28	28041	8	2	0	1
38TW	28	-16035	6	3	0	5
38TW	28	-15024	5	2	0	4
38TW	28	27021	7	2	0	2
38TW	28	29048	9	1	0	0
38TW	28	-16044	6	2	0	6
38TW	28	17006	7	3	1	4
38TW	28	25011	5	3	1	3
38TW	28	-15047	5	3	0	2
38TW	28	26055	6	1	0	6
38TW	28	19041	9	1	0	0
38TW	28	25031	5	2	1	6
38TW	28	19045	9	1	0	0
38TW	28	29051	9	2	0	0
38TW	28	26030	6	3	1	1
38TW	28	17034	7	2	0	3
38TW	28	18008	8	1	0	5
38TW	28	27044	7	1	0	2
38TW	28	26049	6	3	0	4
38TW	28	27039	7	3	0	4
38TW	28	19016	9	1	0	0
38TW	28	19030	9	1	0	0
38TW	28	29038	9	1	0	0
38TW	28	18069	8	1	0	5
38TW	28	-16014	6	1	0	3
38TW	28	29039	9	1	0	0
38TW	28	-15032	5	1	1	5
38TW	28	18055	8	2	0	5
38TW	28	29011	9	1	0	0
38TW	28	28002	8	1	1	4
38TW	28	-15065	5	1	0	5
38TW	28	27019	7	3	0	6
38TW	28	28058	8	1	0	2
38TW	28	-15028	5	3	0	2
38TW	28	19019	9	1	0	0
38TW	28	-16020	6	1	0	2
38TW	28	-15072	5	1	1	5
38TW	28	17050	7	1	1	1
38TW	28	18046	8	3	1	6
38TW	28	19024	9	1	0	0
38TW	28	27052	7	1	0	5
38TW	28	29042	9	1	0	0
38TW	28	27016	7	2	1	6
38TW	28	29087	9	2	0	0
38TW	28	29017	9	1	0	0
38TW	28	29035	9	1	0	0
38TW	28	27072	7	2	0	1
38TW	28	28068	8	1	1	1
38TW	28	26069	6	1	0	4
38TW	28	26010	6	3	0	4
38TW	28	-15003	5	1	0	6
38TW	28	26017	6	1	1	2
38TW	28	19043	9	1	0	0
38TW	28	19065	9	1	0	0
38TW	28	25008	5	3	0	6
38TW	28	19081	9	1	0	0
38TW	28	27047	7	1	0	0
38TW	28	26006	6	1	0	2
38TW	28	18040	8	1	0	5
38TW	28	18061	8	2	0	1
38TW	28	-16010	6	3	0	4
38TW	28	19032	9	1	0	0
38TW	28	25062	5	3	0	5
38TW	28	-15002	5	1	1	4
39PR	29	19067	9	1	0	0
39PR	29	29077	9	1	0	0
39PR	29	28047	8	2	0	5
39PR	29	29009	9	1	0	0
39PR	29	27003	7	3	0	5
39PR	29	-15006	5	2	0	4
39PR	29	29074	9	2	0	0
39PR	29	-16051	6	3	0	4
39PR	29	28050	8	2	1	5
39PR	29	-16060	6	1	0	5
39PR	29	29020	9	1	0	0
39PR	29	-16056	6	3	0	4
39PR	29	26042	6	2	0	4
39PR	29	19071	9	2	0	0
39PR	29	28021	8	2	1	4
39PR	29	27032	7	2	0	4
39PR	29	19056	9	1	0	0
39PR	29	-15042	5	3	0	3
39PR	29	26065	6	1	1	4
39PR	29	-15069	5	3	0	3
39PR	29	18009	8	2	0	4
39PR	29	28020	8	1	0	3
39PR	29	25024	5	3	0	4
39PR	29	17013	7	3	0	3
39PR	29	19036	9	2	0	0
39PR	29	-16038	6	2	1	3
39PR	29	25027	5	1	1	6
39PR	29	27064	7	3	0	5
39PR	29	27069	7	2	0	4
39PR	29	19083	9	1	0	0
39PR	29	28017	8	1	1	5
39PR	29	17035	7	2	0	4
39PR	29	25037	5	2	0	5
39PR	29	29070	9	2	0	0
39PR	29	-16062	6	2	1	6
39PR	29	17050	7	2	1	5
39PR	29	29071	9	1	0	0
39PR	29	19002	9	1	0	0
39PR	29	29036	9	1	0	0
39PR	29	17012	7	1	0	4
39PR	29	-16065	6	3	0	4
39PR	29	-15057	5	2	0	4
39PR	29	19009	9	1	0	0
39PR	29	18003	8	1	0	3
39PR	29	29039	9	1	0	0
39PR	29	25061	5	2	0	3
39PR	29	25008	5	1	1	3
39PR	29	29065	9	1	0	0
39PR	29	28015	8	2	1	4
39PR	29	19017	9	1	0	0
39PR	29	26052	6	3	1	4
39PR	29	19042	9	2	0	0
39PR	29	27053	7	1	0	4
39PR	29	28045	8	3	0	4
39PR	29	19084	9	1	0	0
39PR	29	29049	9	1	0	0
39PR	29	-15053	5	3	0	4
39PR	29	28033	8	2	0	5
39PR	29	26039	6	1	0	4
39PR	29	29084	9	1	0	0
39PR	29	17071	7	2	0	2
39PR	29	26006	6	1	0	5
39PR	29	-15023	5	1	0	4
39PR	29	17019	7	3	1	5
39PR	29	19053	9	1	0	0
39PR	29	19008	9	2	0	0
39PR	29	29083	9	1	0	0
39PR	29	-15007	5	2	1	5
39PR	29	17044	7	2	0	4
39PR	29	27011	7	3	1	4
39PR	29	18016	8	2	1	5
39PR	29	25002	5	1	0	4
39PR	29	27013	7	1	0	4
39PR	29	-16021	6	3	1	4
39PR	29	28068	8	3	0	5
39PR	29	19019	9	1	0	0
39PR	29	-16045	6	3	0	2
39PR	29	29048	9	1	0	0
39PR	29	-16067	6	2	1	4
39PR	29	25030	5	1	0	3
39PR	29	19024	9	1	0	0
39PR	29	18048	8	2	0	4
39PR	29	19039	9	1	0	0
39PR	29	29089	9	1	0	0
39PR	29	-15001	5	3	0	4
39PR	29	26072	6	3	0	4
39PR	29	27056	7	2	0	5
39PR	29	27057	7	2	0	3
39PR	29	18027	8	3	0	5
39PR	29	18031	8	2	0	4
39PR	29	-16026	6	3	1	4
39PR	29	29060	9	1	0	0
39PR	29	17017	7	2	1	4
39PR	29	28044	8	2	1	6
39PR	29	18030	8	3	0	5
39PR	29	-15033	5	3	1	5
39PR	29	19076	9	3	0	0
39PR	29	25010	5	1	1	4
39PR	29	25035	5	3	0	5
39PR	29	26025	6	3	0	3
39PR	29	29081	9	2	0	0
39PR	29	19004	9	1	0	0
39PR	29	29079	9	2	0	0
39PR	29	-16063	6	3	0	5
39PR	29	17040	7	3	1	5
39PR	29	28060	8	3	0	4
39PR	29	29075	9	1	0	0
39PR	29	19068	9	1	0	0
41MG	30	19077	9	1	0	0
41MG	30	28043	8	3	0	5
41MG	30	29050	9	1	0	0
41MG	30	25051	5	3	1	3
41MG	30	17055	7	2	1	2
41MG	30	25023	5	3	0	5
41MG	30	29037	9	2	0	0
41MG	30	19019	9	2	0	0
41MG	30	18067	8	3	0	6
41MG	30	27070	7	2	0	5
41MG	30	27007	7	2	0	6
41MG	30	18045	8	1	0	3
41MG	30	19029	9	1	0	0
41MG	30	29034	9	2	0	0
41MG	30	26002	6	3	0	3
41MG	30	26016	6	3	0	2
41MG	30	17051	7	2	1	5
41MG	30	19009	9	1	0	0
41MG	30	29033	9	1	0	0
41MG	30	19085	9	2	0	0
41MG	30	29039	9	1	0	0
41MG	30	28059	8	2	0	3
41MG	30	-16071	6	3	0	2
41MG	30	25010	5	3	0	5
41MG	30	26057	6	3	0	2
41MG	30	27046	7	2	1	6
41MG	30	27033	7	3	1	4
41MG	30	17057	7	2	1	4
41MG	30	19026	9	1	0	0
41MG	30	19002	9	1	0	0
41MG	30	18029	8	3	0	6
41MG	30	19028	9	2	0	0
41MG	30	-15047	5	3	0	6
41MG	30	-16060	6	2	1	4
41MG	30	28017	8	2	1	3
41MG	30	25005	5	3	0	5
41MG	30	19060	9	1	0	0
41MG	30	26014	6	2	0	5
41MG	30	29031	9	2	0	0
41MG	30	27040	7	3	0	2
41MG	30	-16010	6	3	0	2
41MG	30	-15070	5	1	0	2
41MG	30	18038	8	2	1	6
41MG	30	25042	5	1	0	6
41MG	30	26022	6	3	1	2
41MG	30	19047	9	3	0	0
41MG	30	-15043	5	2	1	6
41MG	30	17001	7	3	0	5
41MG	30	25027	5	3	0	6
41MG	30	18017	8	3	0	6
41MG	30	29079	9	1	0	0
41MG	30	29047	9	1	0	0
41MG	30	18031	8	2	1	5
41MG	30	26031	6	3	1	3
41MG	30	29003	9	3	0	0
41MG	30	25067	5	3	0	6
41MG	30	29058	9	1	0	0
41MG	30	18008	8	2	0	6
41MG	30	26048	6	2	1	3
41MG	30	29090	9	2	0	0
41MG	30	26064	6	3	0	5
41MG	30	18015	8	3	0	2
41MG	30	19087	9	3	0	0
41MG	30	-16021	6	3	1	6
41MG	30	26056	6	3	1	6
41MG	30	-15064	5	2	0	4
41MG	30	19045	9	2	0	0
41MG	30	26012	6	3	0	3
41MG	30	29062	9	3	0	0
41MG	30	29032	9	3	0	0
41MG	30	27061	7	2	0	6
41MG	30	-15013	5	3	1	6
41MG	30	28003	8	3	0	6
41MG	30	17040	7	3	0	3
41MG	30	-15042	5	2	1	6
41MG	30	-15061	5	3	1	3
41MG	30	-15026	5	1	1	2
41MG	30	17019	7	3	0	3
41MG	30	29020	9	3	0	0
41MG	30	29076	9	1	0	0
41MG	30	28020	8	3	1	2
41MG	30	19054	9	1	0	0
41MG	30	19012	9	1	0	0
41MG	30	19078	9	1	0	0
41MG	30	-16011	6	3	1	3
41MG	30	29017	9	2	0	0
41MG	30	25025	5	3	0	4
41MG	30	17006	7	2	1	6
41MG	30	27049	7	3	0	4
41MG	30	19001	9	2	0	0
41MG	30	-15023	5	2	0	2
41MG	30	25071	5	1	1	6
41MG	30	18004	8	3	0	3
41MG	30	29015	9	1	0	0
41MG	30	19034	9	1	0	0
41MG	30	28066	8	3	1	2
41MG	30	-16035	6	3	0	5
41MG	30	29059	9	1	0	0
41MG	30	18065	8	2	0	1
41MG	30	19004	9	3	0	0
41MG	30	18054	8	2	1	5
41MG	30	28037	8	1	0	6
41MG	30	27053	7	1	0	1
41MG	30	26035	6	3	1	3
41MG	30	-16033	6	3	0	3
41MG	30	27029	7	1	0	6
41MG	30	17050	7	2	0	2
41MG	30	17028	7	3	0	6
43JS	31	19062	9	1	0	0
43JS	31	19025	9	1	0	0
43JS	31	29082	9	1	0	0
43JS	31	25049	5	1	0	5
43JS	31	26071	6	2	0	4
43JS	31	29041	9	1	0	0
43JS	31	18018	8	3	0	4
43JS	31	25064	5	3	0	1
43JS	31	17029	7	2	1	1
43JS	31	-16068	6	3	0	5
43JS	31	-16026	6	3	0	4
43JS	31	18060	8	3	1	3
43JS	31	18056	8	2	1	4
43JS	31	25013	5	3	0	4
43JS	31	19057	9	1	0	0
43JS	31	29026	9	2	0	0
43JS	31	17069	7	3	0	4
43JS	31	17003	7	1	1	4
43JS	31	19063	9	1	0	0
43JS	31	28023	8	3	0	6
43JS	31	-15052	5	3	1	6
43JS	31	28033	8	2	1	6
43JS	31	29034	9	1	0	0
43JS	31	28039	8	1	1	5
43JS	31	26018	6	3	1	2
43JS	31	-16062	6	1	0	5
43JS	31	29036	9	1	0	0
43JS	31	25041	5	1	0	5
43JS	31	29038	9	1	0	0
43JS	31	19030	9	1	0	0
43JS	31	26031	6	1	1	4
43JS	31	19050	9	2	0	0
43JS	31	-15023	5	2	0	1
43JS	31	27057	7	1	0	1
43JS	31	-15071	5	2	1	5
43JS	31	28048	8	1	0	5
43JS	31	27005	7	1	1	3
43JS	31	18002	8	2	0	1
43JS	31	-16049	6	2	1	5
43JS	31	17038	7	2	1	2
43JS	31	25067	5	3	0	5
43JS	31	29010	9	1	0	0
43JS	31	19032	9	2	0	0
43JS	31	27011	7	2	1	3
43JS	31	18020	8	3	1	4
43JS	31	17065	7	3	0	4
43JS	31	19068	9	3	0	0
43JS	31	26001	6	3	1	2
43JS	31	25037	5	1	1	4
43JS	31	27065	7	1	0	2
43JS	31	29067	9	1	0	0
43JS	31	19047	9	2	0	0
43JS	31	29090	9	2	0	0
43JS	31	-16009	6	3	0	3
43JS	31	19060	9	1	0	0
43JS	31	29042	9	1	0	0
43JS	31	26026	6	1	1	4
43JS	31	28022	8	2	1	6
43JS	31	-15034	5	2	0	4
43JS	31	29066	9	1	0	0
43JS	31	-15039	5	1	1	6
43JS	31	-16032	6	2	0	2
43JS	31	19024	9	2	0	0
43JS	31	18044	8	2	1	5
43JS	31	25004	5	1	0	3
43JS	31	-16063	6	1	0	4
43JS	31	-15046	5	3	0	5
43JS	31	19090	9	1	0	0
43JS	31	19006	9	1	0	0
43JS	31	26070	6	1	0	3
43JS	31	25028	5	3	1	5
43JS	31	19016	9	1	0	0
43JS	31	26059	6	1	0	2
43JS	31	17028	7	1	1	4
43JS	31	27010	7	1	0	2
43JS	31	-15014	5	3	1	6
43JS	31	-16022	6	3	0	5
43JS	31	17007	7	2	1	1
43JS	31	18042	8	2	1	1
43JS	31	27054	7	1	0	3
43JS	31	28029	8	1	1	4
