subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
2	1	2	2	1	1	383.50594197982	1
2	1	2	1	1	1	714.83429800719	1
2	1	2	2	0	1	469.673072017031	1
2	1	1	1	1	1	487.812865001615	1
2	1	1	2	0	1	330.442057020264	1
2	1	2	1	0	1	590.635829983512	0
2	1	2	2	1	1	592.367014993215	0
2	1	2	1	0	1	506.620033003855	1
2	1	2	2	1	1	413.863017980475	1
2	1	1	1	0	1	1186.45272200229	1
2	1	1	2	1	1	564.745190000394	1
2	1	1	1	1	1	648.622039007023	1
2	1	1	2	0	1	618.128560017794	1
2	1	2	1	1	1	846.995108004194	1
2	1	2	2	0	1	544.160919991555	1
2	1	2	1	0	1	482.874257984804	1
2	1	2	2	1	1	534.298969985684	1
2	1	2	1	0	1	545.404917997075	1
2	1	2	2	1	1	539.388131001033	1
2	1	2	1	1	1	581.852727016667	1
2	1	2	2	0	1	456.817949016113	1
2	1	2	1	0	1	658.266667014686	1
2	1	2	2	1	1	558.660754992161	1
2	1	2	1	1	1	569.481963000726	0
2	1	2	2	0	1	620.576426008483	0
2	1	1	1	0	1	566.420682996977	1
2	1	1	2	1	1	520.898563001538	1
2	1	2	1	0	1	523.81665300345	1
2	1	2	2	1	1	542.583647998981	1
2	1	1	1	1	1	554.02819198207	1
2	1	1	2	0	1	675.9533600125	1
2	1	2	1	1	1	591.666132007958	0
2	1	2	2	0	1	585.441616014577	0
2	1	1	1	1	1	451.303748006467	1
2	1	1	2	0	1	471.386072022142	1
2	1	2	1	0	1	569.746232999023	0
2	1	2	2	1	1	516.718330007279	0
2	1	2	1	1	1	655.8752169949	1
2	1	2	2	0	1	482.083537004655	1
2	1	1	1	1	1	804.943697992712	1
2	1	1	2	0	1	599.137434008298	1
2	1	1	1	0	1	658.736813988071	1
2	1	1	2	1	1	652.178397023818	1
2	1	2	1	0	1	551.160717004677	1
2	1	2	2	1	1	506.648447015323	1
2	1	2	1	1	1	621.67463399237	1
2	1	2	2	0	1	663.978833006695	1
2	1	1	1	1	1	635.011667996878	1
2	1	1	2	0	1	556.389285979094	1
2	1	1	1	0	1	1303.91842502286	1
2	1	1	2	1	1	538.973827002337	1
2	1	1	1	0	1	573.546197003452	1
2	1	1	2	1	1	640.508544020122	1
2	1	1	1	1	1	715.440525993472	1
2	1	1	2	0	1	677.054617990507	1
2	1	2	1	1	1	561.495612026192	1
2	1	2	2	0	1	539.460110012442	1
2	1	1	1	0	1	557.757867994951	1
2	1	1	2	1	1	537.224472005619	1
2	1	1	1	1	1	635.524368990446	1
2	1	1	2	0	1	589.515892992495	1
2	1	1	1	1	1	601.903594011674	0
2	1	1	2	0	1	483.828092023032	0
2	1	1	1	1	1	597.296294989064	1
2	1	1	2	0	1	554.070281999884	1
2	1	2	1	1	1	540.459693002049	1
2	1	2	2	0	1	526.041971985251	1
2	1	2	1	1	1	506.297104002442	1
2	1	2	2	0	1	468.896984995808	1
2	1	2	1	1	1	758.127612003591	1
2	1	2	2	0	1	554.220028978307	1
2	1	1	1	0	1	677.302631986095	0
2	1	1	2	1	1	639.358354994329	0
2	1	1	1	1	1	642.415584996343	1
2	1	1	2	0	1	531.920312001603	1
2	1	2	1	1	1	487.872997997329	1
2	1	2	2	0	1	706.552846997511	1
2	1	1	1	1	1	516.843891993631	1
2	1	1	2	0	1	520.013536995975	1
2	1	2	1	0	1	675.523268000688	1
2	1	2	2	1	1	589.938299002824	1
3	1	2	1	1	1	780.105310026556	0
3	1	2	2	0	1	586.875579028856	0
3	1	2	1	1	1	493.631786026526	1
3	1	2	2	0	1	560.747860989068	1
3	1	2	1	0	1	531.206489016768	1
3	1	2	2	1	1	613.103720010258	1
3	1	1	1	1	1	600.18296103226	0
3	1	1	2	0	1	786.621604987886	0
3	1	1	1	1	1	718.273603008129	1
3	1	1	2	0	1	632.58853397565	1
3	1	1	1	1	1	530.643256963231	0
3	1	1	2	0	1	589.622022991534	0
3	1	1	1	1	1	583.959586976562	0
3	1	1	2	0	1	571.089634031523	0
3	1	2	1	1	1	479.49921496911	0
3	1	2	2	0	1	648.080196988303	0
3	1	2	1	0	1	835.632027010433	0
3	1	2	2	1	1	686.296001018491	0
3	1	1	1	0	0	736.609240993857	0
3	1	1	2	0	1	659.59707996808	0
3	1	2	1	1	1	671.431913040578	0
3	1	2	2	0	1	704.716164036654	0
3	1	1	1	0	1	723.720023001079	1
3	1	1	2	0	0	863.28297102591	1
3	1	1	1	1	1	682.013662008103	0
3	1	1	2	0	1	652.389908966143	0
3	1	1	1	0	1	759.387643018272	1
3	1	1	2	1	1	NaN	1
3	1	1	1	1	1	789.442608016543	0
3	1	1	2	0	1	808.384733041748	0
3	1	2	1	1	1	674.000205995981	0
3	1	2	2	0	1	669.076010992285	0
3	1	1	1	1	1	592.440457025077	0
3	1	1	2	0	1	610.575467988383	0
3	1	1	1	1	1	597.65608800808	0
3	1	1	2	0	1	624.521417019423	0
3	1	2	1	1	1	650.79715102911	0
3	1	2	2	0	1	661.860427004285	0
3	1	1	1	0	1	534.959545009769	0
3	1	1	2	1	1	538.183301978279	0
3	1	2	1	0	1	701.392205024604	0
3	1	2	2	1	1	496.250213996973	0
3	1	2	1	1	1	698.377627995797	0
3	1	2	2	0	1	655.221889959648	0
3	1	2	1	0	1	625.155393965542	0
3	1	2	2	1	1	530.30665195547	0
3	1	2	1	1	1	574.731312983204	0
3	1	2	2	0	1	665.287401992828	0
3	1	1	1	0	1	722.635726968292	0
3	1	1	2	1	1	517.774856009055	0
3	1	2	1	0	1	496.26944900956	1
3	1	2	2	1	1	388.12246802263	1
3	1	2	1	0	1	542.092494026292	0
3	1	2	2	1	1	552.147593989503	0
3	1	1	1	0	1	595.350982970558	0
3	1	1	2	1	1	630.463181005325	0
3	1	2	1	0	1	610.032651980873	0
3	1	2	2	1	1	476.118433987722	0
3	1	1	1	0	1	503.361747018062	1
3	1	1	2	1	1	537.748518981971	1
3	1	1	1	0	1	483.295776008163	0
3	1	1	2	1	1	431.835722993128	0
3	1	2	1	0	1	490.064625977539	0
3	1	2	2	0	0	564.612402988132	0
3	1	1	1	1	1	775.070517964195	1
3	1	1	2	0	1	NaN	1
3	1	2	1	1	1	723.986867989879	0
3	1	2	2	0	1	696.264424012043	0
3	1	2	1	1	1	625.318826001603	0
3	1	2	2	0	1	525.571989011951	0
3	1	1	1	0	1	728.473712981213	1
3	1	1	2	1	1	923.086889961269	1
3	1	1	1	0	1	800.901239039376	0
3	1	1	2	1	1	627.013445016928	0
3	1	1	1	0	1	741.574218962342	0
3	1	1	2	1	1	480.5307899951	0
3	1	2	1	1	1	603.189124027267	0
3	1	2	2	0	1	604.818004998378	0
3	1	1	1	1	1	1056.12250603735	0
3	1	1	2	0	1	778.427152021322	0
3	1	1	1	0	1	517.115473980084	1
3	1	1	2	1	1	617.483950976748	1
3	1	1	1	1	1	586.83598798234	0
3	1	1	2	0	1	782.3396329768	0
3	1	2	1	0	1	664.324371959083	0
3	1	2	2	1	1	698.93531803973	0
3	1	1	1	1	1	701.794843014795	0
3	1	1	2	0	1	681.555023998953	0
3	1	2	1	1	0	755.825290980283	0
3	1	2	2	1	1	630.883448000532	0
3	1	2	1	0	1	705.245585995726	0
3	1	2	2	1	1	707.295970991254	0
3	1	2	1	0	1	573.824465973303	0
3	1	2	2	1	1	522.248569002841	0
3	1	1	1	0	1	588.665345974732	0
3	1	1	2	1	1	630.669561971445	0
3	1	2	1	1	1	769.231437996496	0
3	1	2	2	0	1	675.598214031197	0
3	1	1	1	1	1	663.321064028423	0
3	1	1	2	0	1	777.6509289979	0
3	1	2	1	1	1	547.791712975595	0
3	1	2	2	0	1	582.521156989969	0
3	1	1	1	0	1	643.671204044949	1
3	1	1	2	1	1	581.349405983929	1
3	1	1	1	0	1	599.244386015926	1
3	1	1	2	1	1	531.386893009767	1
3	1	1	1	0	1	565.236895985436	0
3	1	1	2	1	1	615.834109019488	0
3	1	2	1	0	1	619.210643984843	1
3	1	2	2	1	1	540.530931029934	1
3	1	2	1	1	1	599.490791966673	1
3	1	2	2	0	1	523.297465988435	1
3	1	2	1	1	1	525.392956042197	1
3	1	2	2	0	1	591.641702980269	1
3	1	1	1	1	1	619.474035978783	1
3	1	1	2	0	1	614.145751984324	1
3	1	2	1	1	1	528.450105979573	0
3	1	2	2	0	1	612.365965964273	0
3	1	2	1	0	1	582.776606024709	0
3	1	2	2	1	1	591.333093005233	0
3	1	2	1	0	1	587.976745038759	0
3	1	2	2	1	1	573.891459964216	0
3	1	1	1	1	1	889.642636990175	1
3	1	1	2	0	1	643.233414040878	1
3	1	2	1	0	1	534.813840989955	1
3	1	2	2	1	1	592.130233009811	1
3	1	1	1	0	1	610.749215004034	1
3	1	1	2	1	1	574.745187012013	1
3	1	1	1	0	1	617.836854013149	0
3	1	1	2	1	1	676.148867991287	0
3	1	2	1	1	1	583.108151971828	0
3	1	2	2	0	1	545.207321003545	0
3	1	2	1	0	1	572.000371001195	0
3	1	2	2	1	1	543.361285002902	0
3	1	1	1	1	1	626.585603982676	1
3	1	1	2	0	1	579.302561003715	1
3	1	2	1	0	1	559.061913983896	0
3	1	2	2	1	1	562.017802032642	0
3	1	1	1	0	1	515.546754002571	1
3	1	1	2	1	1	583.598735043779	1
3	1	2	1	1	1	641.709538991563	0
3	1	2	2	0	1	533.691860036924	0
3	1	1	1	1	1	463.473267969675	0
3	1	1	2	0	1	594.343162025325	0
4	1	2	1	1	1	756.839036708698	1
4	1	2	2	0	1	550.248936517164	1
4	1	2	1	1	1	419.927436625585	0
4	1	2	2	0	1	395.001536700875	0
4	1	1	1	1	1	579.920136602595	0
4	1	1	2	0	1	442.630636738613	0
4	1	1	1	1	1	593.957836739719	0
4	1	1	2	0	1	433.255536714569	0
4	1	1	1	0	1	472.691136645153	0
4	1	1	2	1	1	399.912536609918	0
4	1	1	1	1	1	406.787536805496	0
4	1	1	2	0	1	430.000136839226	0
4	1	2	1	0	1	502.692436566576	1
4	1	2	2	1	1	469.752236502245	1
4	1	1	1	1	1	573.038436705247	0
4	1	1	2	0	1	435.800136532634	0
4	1	1	1	1	1	451.42613677308	1
4	1	1	2	0	1	482.286436483264	1
4	1	2	1	0	1	483.236636733636	0
4	1	2	2	1	1	NaN	0
4	1	2	1	1	1	514.389736810699	0
4	1	2	2	0	1	559.998236829415	0
4	1	1	1	0	1	559.270336758345	0
4	1	1	2	1	1	535.404536640272	0
4	1	2	1	1	1	622.614136664197	0
4	1	2	2	0	1	437.795436708257	0
4	1	2	1	1	1	485.96873646602	1
4	1	2	2	0	1	453.119136625901	1
4	1	2	1	0	1	461.115136742592	1
4	1	2	2	1	1	396.113536553457	1
4	1	2	1	0	1	354.947936721146	0
4	1	2	2	1	1	402.991336770356	0
4	1	1	1	1	1	602.349736727774	0
4	1	1	2	0	1	425.519136479124	0
4	1	1	1	0	1	472.35373663716	1
4	1	1	2	1	1	472.731636604294	1
4	1	1	1	0	1	463.200636673719	0
4	1	1	2	1	1	422.418836504221	0
4	1	2	1	1	1	486.563836690038	1
4	1	2	2	0	1	453.379736514762	1
4	1	1	1	1	1	470.494536682963	0
4	1	1	2	0	1	452.142736874521	0
4	1	1	1	1	1	515.385636594146	0
4	1	1	2	0	1	554.760936647654	0
4	1	1	1	0	1	562.622736673802	1
4	1	1	2	1	1	689.470136770979	1
4	1	1	1	0	1	537.126136710867	0
4	1	1	2	1	1	496.775936568156	0
4	1	2	1	0	1	448.134436737746	1
4	1	2	2	1	1	502.872036769986	1
4	1	2	1	1	1	583.134836750105	1
4	1	2	2	0	1	535.638436675072	1
