subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
53	1	1	1	0	1	478.929843287915	0
53	1	1	2	1	1	470.326043199748	0
53	1	1	1	1	1	821.599442977458	1
53	1	1	2	0	1	372.797543182969	1
53	1	1	1	1	0	405.080143362284	0
53	1	1	2	1	1	NaN	0
53	1	1	1	1	1	571.230543311685	1
53	1	1	2	0	1	395.151643548161	1
53	1	2	1	1	1	561.981143429875	0
53	1	2	2	0	1	497.213843278587	0
53	1	2	1	0	1	536.434343084693	0
53	1	2	2	1	1	448.553643189371	0
53	1	2	1	0	1	479.318343568593	0
53	1	2	2	1	1	478.945043403655	0
53	1	2	1	0	1	614.003343507648	1
53	1	2	2	1	1	533.552943263203	1
53	1	2	1	0	0	1212.7638431266	0
53	1	2	2	0	1	620.780542958528	0
53	1	2	1	0	1	563.48094297573	0
53	1	2	2	1	1	443.14884301275	0
53	1	2	1	1	1	1339.04104307294	0
53	1	2	2	0	1	569.812343455851	0
53	1	1	1	0	1	504.978443030268	1
